Time (UTCG),AngMomentum in X (kg*m^2/sec),AngMomentum in Y (kg*m^2/sec),AngMomentum in Z (kg*m^2/sec)
07 Aug 2023 01:50:04,0.00531516223537504,0.0074895015523219,0.000639274393649032
07 Aug 2023 01:55:04,0.0073447156854938,0.00539207011887571,0.000621382441536998
07 Aug 2023 02:00:04,0,0,0
07 Aug 2023 02:05:04,0.0141506445753814,-0.00256476827838983,-3.85950645489029e-05
07 Aug 2023 02:10:04,0.00557819142763497,0.00569520191433802,-0.000464759897484493
07 Aug 2023 02:15:04,0.00528769316275425,0.00539805545498794,-0.000440582785000766
07 Aug 2023 02:20:04,0.00545136752520956,0.00556450248012641,-0.000454206382873428
07 Aug 2023 02:25:04,0.00606947333178444,0.00619479645435473,-0.000505650189408445
07 Aug 2023 02:30:04,0.00707590714651736,0.00722145932138207,-0.000589402507206261
07 Aug 2023 02:35:04,0.00809820520864201,0.00826435423571797,-0.000674440738923304
07 Aug 2023 02:40:04,0.00839614335815666,0.00856804185364015,-0.000699133665774585
07 Aug 2023 02:45:04,0.00768596219799362,0.00784300632380792,-0.000639882693555916
07 Aug 2023 02:50:04,0.00659485344083017,0.00672943650925043,-0.000548941018722168
07 Aug 2023 02:55:04,0.00574157006404831,0.0058588263794058,-0.000477836991563634
07 Aug 2023 03:00:04,0.00532633934480625,0.00543549306320388,-0.000443237824805016
07 Aug 2023 03:05:04,0.00536630920288867,0.00547692419897097,-0.000446567097258463
07 Aug 2023 03:10:04,0.00586189856957639,0.00598355242779079,-0.000487860150370074
07 Aug 2023 03:15:04,-0.00974000123034207,0.0230833432764973,7.82459681267443e-07
07 Aug 2023 03:20:04,0,0,0
07 Aug 2023 03:25:04,0.0061946379129027,0.00669748576346946,0.000671850973781651
07 Aug 2023 03:30:04,0.00799746541317381,0.00445589181870539,0.000524202885423248
07 Aug 2023 03:35:04,0,0,0
07 Aug 2023 03:40:04,0.0180642807007849,-0.00657860457704857,-0.000301049232760616
07 Aug 2023 03:45:04,0.00539026222586699,0.00550309098383744,-0.000449119190717875
07 Aug 2023 03:50:04,0.00530609905605988,0.0054165596379754,-0.000442115164274202
07 Aug 2023 03:55:04,0.00567619455887057,0.00579370639306191,-0.000472918787643434
07 Aug 2023 04:00:04,0.00648943644713165,0.00662317608696173,-0.000540600150019703
07 Aug 2023 04:05:04,0.00757732545239084,0.00773298963433896,-0.00063111977912496
07 Aug 2023 04:10:04,0.00836378030106055,0.00853520973942037,-0.000696504241653807
07 Aug 2023 04:15:04,0.00817403160602661,0.00834122581880768,-0.000680584084936012
07 Aug 2023 04:20:04,0.00719051179316104,0.00733732602040155,-0.000598583474557112
07 Aug 2023 04:25:04,0.00615903123455334,0.00628472423113991,-0.000512622905678501
07 Aug 2023 04:30:04,0.00549701739940965,0.00560941852253714,-0.000457459511774976
07 Aug 2023 04:35:04,0.00528873018518682,0.00539737673779952,-0.000440103681760372
07 Aug 2023 04:40:04,0.00553467946163659,0.00564911685578968,-0.000460595587158957
07 Aug 2023 04:45:04,0.00595307567744717,0.00664279773764992,-0.000510653166366322
07 Aug 2023 04:50:04,0,0,0
07 Aug 2023 04:55:04,0.00539917193727886,0.00742020420552223,0.000644012096116446
07 Aug 2023 05:00:04,0.0070489752532742,0.00576343584527957,0.000646265749422629
07 Aug 2023 05:05:04,0,0,0
07 Aug 2023 05:10:04,0.00926981741468062,0.0021147334261121,0.000133244123419162
07 Aug 2023 05:15:04,0.00562930097702873,0.00574742695872457,-0.000469013736467607
07 Aug 2023 05:20:04,0.00529647571063476,0.00540707516191041,-0.000441313757054534
07 Aug 2023 05:25:04,0.00541776157724649,0.00553025428488306,-0.000451409256371312
07 Aug 2023 05:30:04,0.00599376077214069,0.00611756963325822,-0.000499348859491178
07 Aug 2023 05:35:04,0.00697192181656856,0.00711537384678902,-0.000580749747863757
07 Aug 2023 05:40:04,0.00802029907707508,0.00818488134475823,-0.000667962846924181
07 Aug 2023 05:45:04,0.00841318116697781,0.00858546005855276,-0.000700563326284643
07 Aug 2023 05:50:04,0.00778002910402437,0.00793902232309512,-0.000647724967182388
07 Aug 2023 05:55:04,0.0066925009830816,0.00682908492202527,-0.000557078313492104
07 Aug 2023 06:00:04,0.00580413654473787,0.00592265172983673,-0.000483050216070889
07 Aug 2023 06:05:04,0.00534671671972956,0.00545624327409498,-0.000444935674242094
07 Aug 2023 06:10:04,0.00534436455406625,0.00545446347819041,-0.000444738726157101
07 Aug 2023 06:15:04,0.0057973794669449,0.00591762242922596,-0.000482484289858761
07 Aug 2023 06:20:04,-0.00986128980861721,0.0231392307144787,-5.37248981278463e-05
07 Aug 2023 06:25:04,0,0,0
07 Aug 2023 06:30:04,0.00622537667767652,0.00666728291200782,0.000671377730237993
07 Aug 2023 06:35:04,0.007723002681074,0.00487204630750123,0.000572035347407121
07 Aug 2023 06:40:04,0,0,0
07 Aug 2023 06:45:04,0.0185924623662431,-0.00707599833711332,-0.000265556868150313
07 Aug 2023 06:50:04,0.00542221350111059,0.0055357604916375,-0.00045177854228935
07 Aug 2023 06:55:04,0.00529578726655248,0.00540608879752306,-0.000441256859604653
07 Aug 2023 07:00:04,0.00562311811633462,0.00573958441012403,-0.000468501191407894
07 Aug 2023 07:05:04,0.00639735995975548,0.00652924668092794,-0.000532937386630354
07 Aug 2023 07:10:04,0.00747565917205481,0.00762926951456587,-0.000622661653027605
07 Aug 2023 07:15:04,0.00832335913519834,0.00849399101457009,-0.000693148813522389
07 Aug 2023 07:20:04,0.00823403112581645,0.00840248347340405,-0.000685590805872269
07 Aug 2023 07:25:04,0.00729405613859364,0.00744300454303788,-0.000607213570112606
07 Aug 2023 07:30:04,0.0062430484303764,0.00637045219693013,-0.000519623828501293
07 Aug 2023 07:35:04,0.00554064854432906,0.00565391052304377,-0.000461094898249955
07 Aug 2023 07:40:04,0.00529012979010028,0.00539875051412983,-0.000440220312630603
07 Aug 2023 07:45:04,0.00549349166007496,0.00560700836641333,-0.000457163839243182
07 Aug 2023 07:50:04,0.00615132779653998,0.00627929383481604,-0.000511977178721544
07 Aug 2023 07:55:04,0.000320136366436353,0.0122013895291847,0.000307074302692824
07 Aug 2023 08:00:04,0,0,0
07 Aug 2023 08:05:04,0.0070027780479495,0.00581953951152723,0.000648735454082706
07 Aug 2023 08:10:04,0.00824120438582115,0.0040538349558995,0.000468972534824549
07 Aug 2023 08:15:04,0,0,0
07 Aug 2023 08:20:04,0.00832329414067317,0.00307787071935558,-0.000433895541541022
07 Aug 2023 08:25:04,0.00530923698016819,0.00542015642418965,-0.000442375898922576
07 Aug 2023 08:30:04,0.00538823515790596,0.0055001704143247,-0.000448951688450635
07 Aug 2023 08:35:04,0.00592152581951529,0.00604389257390192,-0.000493336910702239
07 Aug 2023 08:40:04,0.0068687445985168,0.00701011354600973,-0.000572164007543413
07 Aug 2023 08:45:04,0.00793601901264502,0.008098903679982,-0.000660953959062755
07 Aug 2023 08:50:04,0.00841972077934949,0.00859216486892093,-0.000701118831003754
07 Aug 2023 08:55:04,0.00786999690536839,0.00803085661769343,-0.000655226199770398
07 Aug 2023 09:00:04,0.00679243436578105,0.00693106805214817,-0.000565406273530196
07 Aug 2023 09:05:04,0.00587092586287105,0.00599078835660493,-0.000488615327612348
07 Aug 2023 09:10:04,0.00537127213302667,0.00548125887518717,-0.000446981623946441
07 Aug 2023 09:15:04,0.00532653403832404,0.00543620298557029,-0.000443253122114863
07 Aug 2023 09:20:04,0.00573665957895084,0.00585557117656435,-0.000477425004243471
07 Aug 2023 09:25:04,-0.00940709307285646,0.0225281441772164,-7.72388115004981e-05
07 Aug 2023 09:30:04,0,0,0
07 Aug 2023 09:35:04,0.00610693996755496,0.00678434930740057,0.000669613750711034
07 Aug 2023 09:40:04,0.00763393344957206,0.00500046955186511,0.0005845688542063
07 Aug 2023 09:45:04,0,0,0
07 Aug 2023 09:50:04,0.0189425447762021,-0.00733254958726537,-0.000248218925536473
07 Aug 2023 09:55:04,0.00545820896177276,0.00557255840198203,-0.000454774494985409
07 Aug 2023 10:00:04,0.00528941500339391,0.00539963952169813,-0.000440726464347397
07 Aug 2023 10:05:04,0.005573933760018,0.00568943538476705,-0.000464407527046843
07 Aug 2023 10:10:04,0.00630771707857326,0.00643780147141181,-0.000525477038493519
07 Aug 2023 10:15:04,0.00737148709423903,0.00752299237316465,-0.000613994597482731
07 Aug 2023 10:20:04,0.0082736531372058,0.00844329696160291,-0.000689020113901523
07 Aug 2023 10:25:04,0.00828608341205449,0.00845563180024468,-0.000689935948418423
07 Aug 2023 10:30:04,0.00739729432411257,0.00754837256635005,-0.000615818510822888
07 Aug 2023 10:35:04,0.00633102333235935,0.00646022109519914,-0.00052695460696347
07 Aug 2023 10:40:04,0.00558883280076358,0.00570305083937534,-0.000465109644574816
07 Aug 2023 10:45:04,0.00529571145014842,0.00540439382605927,-0.000440685367806925
07 Aug 2023 10:50:04,0.00545622208683316,0.00556890018036183,-0.000454058555691332
07 Aug 2023 10:55:04,0.00607175079963896,0.00619798929533018,-0.00050534643013439
07 Aug 2023 11:00:04,0.00213763573211943,0.0100100866730999,0.000329294023597204
07 Aug 2023 11:05:04,0,0,0
07 Aug 2023 11:10:04,0.00677373323734457,0.00608630846841152,0.000660324316599873
07 Aug 2023 11:15:04,0.00808907223425436,0.00430937431933897,0.000503786672209626
07 Aug 2023 11:20:04,0,0,0
07 Aug 2023 11:25:04,0.00667695601163502,0.00489929146760346,-0.000463688704137974
07 Aug 2023 11:30:04,0.00532588537903605,0.0054372058374332,-0.000443761579912346
07 Aug 2023 11:35:04,0.0053621326153232,0.00547358172056455,-0.000446779084794309
07 Aug 2023 11:40:04,0.00585252861449827,0.00597352060620441,-0.000487594383548962
07 Aug 2023 11:45:04,0.00676618441758621,0.00690548349076976,-0.000563629396436458
07 Aug 2023 11:50:04,0.00784565089958877,0.00800671311151591,-0.000653437898436084
07 Aug 2023 11:55:04,0.00841562044546209,0.00858801166182053,-0.000700788386932601
07 Aug 2023 12:00:04,0.00795558193234994,0.00811821976669761,-0.000662362795365723
07 Aug 2023 12:05:04,0.00689509218666621,0.00703583366630102,-0.000573961450899447
07 Aug 2023 12:10:04,0.00594246620082863,0.00606377538805848,-0.000494576328417122
07 Aug 2023 12:15:04,0.00540033121872784,0.00551087220466987,-0.000449402798531601
07 Aug 2023 12:20:04,0.00531256967952279,0.00542188948749834,-0.000442089635333192
07 Aug 2023 12:25:04,0.00567909644097666,0.0057967426834895,-0.000472628784051796
07 Aug 2023 12:30:04,-0.00912798151223902,0.0220694761090745,-8.33299097518634e-05
07 Aug 2023 12:35:04,0,0,0
07 Aug 2023 12:40:04,0.00590401567003478,0.00697759216797398,0.000664640231571188
07 Aug 2023 12:45:04,0.00747852180490643,0.00521554280196561,0.000604103233065984
07 Aug 2023 12:50:04,0,0,0
07 Aug 2023 12:55:04,0.0195814479049831,-0.00783506753855568,-0.000244803373672252
07 Aug 2023 13:00:04,0.00549860770438955,0.00561385152794778,-0.000458136937902736
07 Aug 2023 13:05:04,0.00528672560798892,0.00539695009284814,-0.000440502604424628
07 Aug 2023 13:10:04,0.00552788093894358,0.00564248329289602,-0.00046057447453098
07 Aug 2023 13:15:04,0.00622014770438071,0.00634847323464487,-0.000518189149912777
07 Aug 2023 13:20:04,0.00726446367146172,0.0074138057500877,-0.000605089879319429
07 Aug 2023 13:25:04,0.00821369664786831,0.00838214205482476,-0.000684037777971403
07 Aug 2023 13:30:04,0.0083293647227665,0.00849983014149566,-0.000693550985783256
07 Aug 2023 13:35:04,0.0075004860142469,0.00765369520674454,-0.00062441999475216
07 Aug 2023 13:40:04,0.00642330532002409,0.006554387384393,-0.000534644392549378
07 Aug 2023 13:45:04,0.00564147135452138,0.00575673821922749,-0.000469495556481606
07 Aug 2023 13:50:04,0.00530498473606953,0.00541380549420018,-0.000441458017892186
07 Aug 2023 13:55:04,0.00542217568201769,0.00553408205800097,-0.000451221839339068
07 Aug 2023 14:00:04,0.00599445871958354,0.00611901674453312,-0.000498906133326043
07 Aug 2023 14:05:04,-0.00119929709649084,0.0137198148052195,0.000226058272031183
07 Aug 2023 14:10:04,0,0,0
07 Aug 2023 14:15:04,0.00673380908529756,0.00613146373645213,0.000661118923039718
07 Aug 2023 14:20:04,0.00806143747840738,0.00435436599140716,0.000508895952599942
07 Aug 2023 14:25:04,0,0,0
07 Aug 2023 14:30:04,0.0100817097252175,0.00151473154536211,-0.000417952447485127
07 Aug 2023 14:35:04,0.00534727227279618,0.00545909316483233,-0.00044554167762857
07 Aug 2023 14:40:04,0.00534005135627009,0.00545109868606754,-0.000444941201185651
07 Aug 2023 14:45:04,0.00578629072439011,0.00590596596838768,-0.00048208146953841
07 Aug 2023 14:50:04,0.0066635002558686,0.00680072786661755,-0.000555084267838629
07 Aug 2023 14:55:04,0.00774908789571044,0.00790820107640348,-0.000645405846073287
07 Aug 2023 15:00:04,0.00840117223681593,0.00857329896615249,-0.00069959639901988
07 Aug 2023 15:05:04,0.00803684019435254,0.00820116916342803,-0.000669139504351061
07 Aug 2023 15:10:04,0.00700046975341726,0.00714337689389732,-0.000582743535376337
07 Aug 2023 15:15:04,0.00601837819075571,0.00614122517285789,-0.000500901685468807
07 Aug 2023 15:20:04,0.00543336531120129,0.00554454293049036,-0.000452155204996988
07 Aug 2023 15:25:04,0.00530236322698476,0.00541141164503212,-0.000441239249946874
07 Aug 2023 15:30:04,0.00562491193390475,0.00574136257964584,-0.000468114072533769
07 Aug 2023 15:35:04,-0.00783799269350481,0.0206442996884228,-0.000136206793485419
07 Aug 2023 15:40:04,0,0,0
07 Aug 2023 15:45:04,0.00546926103128991,0.00736350246943504,0.000645251161255875
07 Aug 2023 15:50:04,0.00748054960747371,0.00521330910993326,0.000603129867026047
07 Aug 2023 15:55:04,0,0,0
07 Aug 2023 16:00:04,0.0190044214234101,-0.00722211378543099,-0.000196059859932341
07 Aug 2023 16:05:04,0.00554428272577754,0.00566053158462309,-0.000461938533075482
07 Aug 2023 16:10:04,0.00528868793060253,0.00539901008476668,-0.000440665951431321
07 Aug 2023 16:15:04,0.00548579117566981,0.00559957745049892,-0.00045707129002371
07 Aug 2023 16:20:04,0.00613488276759115,0.0062614981298598,-0.000511092979608214
07 Aug 2023 16:25:04,0.007156389462202,0.00730354794218155,-0.000596097466433878
07 Aug 2023 16:30:04,0.00814623342104736,0.00831332722957371,-0.000678430284657391
07 Aug 2023 16:35:04,0.00836446959352154,0.0085356855696076,-0.000696485402298418
07 Aug 2023 16:40:04,0.00760294542449158,0.00775827264690678,-0.000632960911801796
07 Aug 2023 16:45:04,0.00651931634444102,0.00665236110800175,-0.000542645061457515
07 Aug 2023 16:50:04,0.00569865298095839,0.00581506328718037,-0.000474260038373815
07 Aug 2023 16:55:04,0.00531866691193578,0.00542771773542096,-0.000442597998982139
07 Aug 2023 17:00:04,0.0053920250869386,0.00550324078627357,-0.00044870971141669
07 Aug 2023 17:05:04,0.00592031661946718,0.00604325951852274,-0.000492728340207014
07 Aug 2023 17:10:04,-0.00381754340324188,0.0165668037537169,0.000146219403527598
07 Aug 2023 17:15:04,0,0,0
07 Aug 2023 17:20:04,0.00627453666451714,0.00661963059468085,0.000668982837631521
07 Aug 2023 17:25:04,0.00802841168580713,0.00440765368616731,0.000515151841088447
07 Aug 2023 17:30:04,0,0,0
07 Aug 2023 17:35:04,0.0129305423569406,-0.00128923198654466,-0.000382428612297865
07 Aug 2023 17:40:04,0.00537290575752617,0.00548531597622773,-0.000447675224469413
07 Aug 2023 17:45:04,0.00532198954385677,0.00543271921615643,-0.000443437876828051
07 Aug 2023 17:50:04,0.00572409420078772,0.00584253711333377,-0.000476904914127276
07 Aug 2023 17:55:04,0.00656363599467813,0.00669885130700438,-0.000546773723113177
07 Aug 2023 18:00:04,0.00764920971031882,0.00780630652642003,-0.000637097497999159
07 Aug 2023 18:05:04,0.00837756706056717,0.00854924206108454,-0.000697641878689203
07 Aug 2023 18:10:04,0.00811247373196107,0.0082783800135404,-0.000675448107708068
07 Aug 2023 18:15:04,0.00710725961973483,0.00725236357134848,-0.000591643571163005
07 Aug 2023 18:20:04,0.00609866737464576,0.00622314398641583,-0.000507591816618897
07 Aug 2023 18:25:04,0.0054711595717994,0.00558307338399176,-0.000455304207208298
07 Aug 2023 18:30:04,0.00529634151348665,0.00540520620429229,-0.000440737521122213
07 Aug 2023 18:35:04,0.00557490551752198,0.00569024815857175,-0.000463947489955573
07 Aug 2023 18:40:04,-0.00711708574410713,0.0197613091288871,-0.000157756727918347
07 Aug 2023 18:45:04,0,0,0
07 Aug 2023 18:50:04,0.00532352687470325,0.00748531833285235,0.000635692969400773
07 Aug 2023 18:55:04,0.00700303621499735,0.00582050505865484,0.000646286189210429
07 Aug 2023 19:00:04,0,0,0
07 Aug 2023 19:05:04,0.0190888412152373,-0.00720323139056823,-0.000173529532828323
07 Aug 2023 19:10:04,0.0055936208750453,0.00571095087293139,-0.000466044973968289
07 Aug 2023 19:15:04,0.00529428199314436,0.00540477743245324,-0.000441131566069487
07 Aug 2023 19:20:04,0.00544763783825195,0.00556068987884245,-0.000453895731334173
07 Aug 2023 19:25:04,0.00605358507033703,0.00617857267803967,-0.000504326938930977
07 Aug 2023 19:30:04,0.00704867566168377,0.00719365851735696,-0.000587134767399043
07 Aug 2023 19:35:04,0.00807128570386113,0.00823687440074546,-0.000672199328382613
07 Aug 2023 19:40:04,0.00838988247648437,0.00856165083101744,-0.000698612839161964
07 Aug 2023 19:45:04,0.00770281176446342,0.0078602057182484,-0.00064128620822105
07 Aug 2023 19:50:04,0.00661834232150272,0.00675341385279405,-0.000550897096859517
07 Aug 2023 19:55:04,0.00576048847000618,0.00587813980663491,-0.00047941228913144
07 Aug 2023 20:00:04,0.0053366628487705,0.0054460342023055,-0.000444097385372287
07 Aug 2023 20:05:04,0.0053663873267497,0.00547700708966993,-0.000446573572541697
07 Aug 2023 20:10:04,0.00585056778969974,0.00597198781876111,-0.000486916633837734
07 Aug 2023 20:15:04,-0.00381052099676062,0.0164390136072342,0.000123760162531066
07 Aug 2023 20:20:04,0,0,0
07 Aug 2023 20:25:04,0.00610344720147363,0.00678917072101363,0.000667148410346504
07 Aug 2023 20:30:04,0.00791507952234764,0.0045858133128614,0.000536712736361135
07 Aug 2023 20:35:04,0,0,0
07 Aug 2023 20:40:04,0.0133827120704797,-0.00161030286747546,-0.000380040926785528
07 Aug 2023 20:45:04,0.00540235929880749,0.00551543812810446,-0.000450126711057327
07 Aug 2023 20:50:04,0.00530786080020724,0.00541835442566431,-0.000442261909300196
07 Aug 2023 20:55:04,0.00566593513792444,0.00578322934481634,-0.000472064363549394
07 Aug 2023 21:00:04,0.0064660509334284,0.00659930119012929,-0.000538652688803782
07 Aug 2023 21:05:04,0.00754586758115627,0.00770087702421295,-0.000628500396140479
07 Aug 2023 21:10:04,0.00834331263481784,0.00851431733596666,-0.00069480047742434
07 Aug 2023 21:15:04,0.00818069656453602,0.00834802929954397,-0.000681139830804424
07 Aug 2023 21:20:04,0.0072144178926707,0.00736172832004271,-0.000600574620168108
07 Aug 2023 21:25:04,0.00618305639944394,0.00630924890438562,-0.000514623628246779
07 Aug 2023 21:30:04,0.00551322446528937,0.00562596394990162,-0.000458809045437111
07 Aug 2023 21:35:04,0.00529464574364558,0.00540341737910515,-0.000440596209406665
07 Aug 2023 21:40:04,0.00552908030057825,0.00564340266913812,-0.000460129294265782
07 Aug 2023 21:45:04,-0.00688288533880737,0.0193631859997614,-0.000163929137264828
07 Aug 2023 21:50:04,0,0,0
07 Aug 2023 21:55:04,0.00512825514892893,0.00764254516079513,0.000620990266311865
07 Aug 2023 22:00:04,0.00683245848447136,0.00602053738463529,0.000655247827250238
07 Aug 2023 22:05:04,0,0,0
07 Aug 2023 22:10:04,0.0196829753153539,-0.00765482032880117,-0.000166425061811871
07 Aug 2023 22:15:04,0.00564739003350277,0.00576589321856652,-0.00047052019685285
07 Aug 2023 22:20:04,0.00530418172130279,0.00541494000542056,-0.000441955566053114
07 Aug 2023 22:25:04,0.00541352381885883,0.00552592548639321,-0.000451056365273085
07 Aug 2023 22:30:04,0.00597574756457164,0.00609917916078731,-0.000497848804464068
07 Aug 2023 22:35:04,0.0069408668739132,0.00708367248136809,-0.000578163861156258
07 Aug 2023 22:40:04,0.00798861725399928,0.00815254229968053,-0.000665325230661908
07 Aug 2023 22:45:04,0.0084042193794478,0.00857631319368262,-0.00069981804979664
07 Aug 2023 22:50:04,0.00779878221232765,0.00795816460103145,-0.000649287430032226
07 Aug 2023 22:55:04,0.00672036695763255,0.00685752894642677,-0.00055939918349328
07 Aug 2023 23:00:04,0.00582677811659252,0.00594576371000569,-0.000484935707488579
07 Aug 2023 23:05:04,0.00535914209861262,0.00546892766005654,-0.000445970307315829
07 Aug 2023 23:10:04,0.00534492396595717,0.00545503510468789,-0.000444785232765334
07 Aug 2023 23:15:04,0.00578461018511077,0.00590458659839559,-0.000481420850857889
07 Aug 2023 23:20:04,-0.0043049329442664,0.0168737582556652,9.06963129533987e-05
07 Aug 2023 23:25:04,0,0,0
07 Aug 2023 23:30:04,0.00595490494518231,0.00693129533973561,0.000663508634662726
07 Aug 2023 23:35:04,0.00781253878401635,0.00474192762651215,0.000554102131726884
07 Aug 2023 23:40:04,0,0,0
07 Aug 2023 23:45:04,0.0144029316127771,-0.00251101611546855,-0.000369639430632052
07 Aug 2023 23:50:04,0.00543670093904577,0.00555055037258359,-0.000452985059061627
07 Aug 2023 23:55:04,0.00529809710463472,0.00540844573190504,-0.000441449274291376
08 Aug 2023 00:00:04,0.00561157356338334,0.00572779812889484,-0.000467539856159923
08 Aug 2023 00:05:04,0.00637049459892494,0.00650182221444807,-0.000530700346689244
08 Aug 2023 00:10:04,0.0074387330506296,0.0075915775490691,-0.00061958723884425
08 Aug 2023 00:15:04,0.00829785690935915,0.00846796145291813,-0.000691026276826608
08 Aug 2023 00:20:04,0.00824012864899658,0.00840870844048672,-0.000686099828102269
08 Aug 2023 00:25:04,0.00732196867907702,0.00747149570089867,-0.000609538772672403
08 Aug 2023 00:30:04,0.00627177126375647,0.0063997703019615,-0.000522016002219116
08 Aug 2023 00:35:04,0.0055600501890021,0.00567371452969856,-0.000462710572760293
