Timestamp, Propulsion mode power consumption, Downlink mode power consumption, Total Power Consumed, Power Generated, Battery Power Output, Battery Capacity, SOC
08-08-2023 15:17:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.9212, 99.39
08-08-2023 15:18:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8967, 99.08
08-08-2023 15:19:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8723, 98.77
08-08-2023 15:20:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8479, 98.47
08-08-2023 15:21:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.8235, 98.16
08-08-2023 15:22:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7991, 97.86
08-08-2023 15:23:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7746, 97.55
08-08-2023 15:24:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7502, 97.24
08-08-2023 15:25:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7258, 96.94
08-08-2023 15:26:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.7014, 96.63
08-08-2023 15:27:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6770, 96.32
08-08-2023 15:28:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6525, 96.02
08-08-2023 15:29:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6281, 95.71
08-08-2023 15:30:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.6037, 95.40
08-08-2023 15:31:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5793, 95.10
08-08-2023 15:32:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5549, 94.79
08-08-2023 15:33:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5304, 94.48
08-08-2023 15:34:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.5060, 94.18
08-08-2023 15:35:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4816, 93.87
08-08-2023 15:36:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4572, 93.57
08-08-2023 15:37:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4328, 93.26
08-08-2023 15:38:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.4083, 92.95
08-08-2023 15:39:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3839, 92.65
08-08-2023 15:40:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3595, 92.34
08-08-2023 15:41:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3351, 92.03
08-08-2023 15:42:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.3107, 91.73
08-08-2023 15:43:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2862, 91.42
08-08-2023 15:44:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2618, 91.11
08-08-2023 15:45:04, 0.0000, 0.0000, 9.6365, 0.0000, 9.6365, 7.2374, 90.81
08-08-2023 15:46:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.2980, 91.57
08-08-2023 15:47:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.3586, 92.33
08-08-2023 15:48:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.4191, 93.09
08-08-2023 15:49:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.4797, 93.85
08-08-2023 15:50:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.5403, 94.61
08-08-2023 15:51:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.6009, 95.37
08-08-2023 15:52:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.6615, 96.13
08-08-2023 15:53:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.7221, 96.89
08-08-2023 15:54:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.7826, 97.65
08-08-2023 15:55:04, 0.0000, 0.0000, 9.6365, 37.2315, -27.5951, 7.8432, 98.41
08-08-2023 15:56:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9038, 99.17
08-08-2023 15:57:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9645, 99.93
08-08-2023 15:58:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 15:59:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:00:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:01:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:02:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:03:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:04:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:05:04, 0.0000, 0.0000, 9.6365, 37.2453, -27.6089, 7.9700, 100.00
08-08-2023 16:06:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:07:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:08:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:09:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:10:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:11:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:12:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:13:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:14:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
08-08-2023 16:15:04, 0.0000, 0.0000, 9.6365, 37.2536, -27.6172, 7.9700, 100.00
