Time (UTCG),Power (W),Solar Intensity
7 Aug 2023 19:45:04.320000000,37.234601302075,1
7 Aug 2023 19:55:04.320000000,37.2344188217157,1
7 Aug 2023 20:05:04.320000000,37.2246994787081,1
7 Aug 2023 20:15:04.320000000,33.5956437092332,1
7 Aug 2023 20:25:04.320000000,29.706356767905,1
7 Aug 2023 20:35:04.320000000,1e-07,0
7 Aug 2023 20:45:04.320000000,1e-07,0
7 Aug 2023 20:55:04.320000000,1e-07,0
7 Aug 2023 21:05:04.320000000,37.2297443497594,1
7 Aug 2023 21:15:04.320000000,37.2386533196489,1
7 Aug 2023 21:25:04.320000000,37.2411209551088,1
7 Aug 2023 21:35:04.320000000,37.2353930393134,1
7 Aug 2023 21:45:04.320000000,36.9876142409709,1
7 Aug 2023 21:55:04.320000000,30.0907685846016,1
7 Aug 2023 22:05:04.320000000,30.7144549418427,1
7 Aug 2023 22:15:04.320000000,1e-07,0
7 Aug 2023 22:25:04.320000000,1e-07,0
7 Aug 2023 22:35:04.320000000,1e-07,0
7 Aug 2023 22:45:04.320000000,37.2301967226513,1
7 Aug 2023 22:55:04.320000000,37.2290272834675,1
7 Aug 2023 23:05:04.320000000,37.1885396257403,1
7 Aug 2023 23:15:04.320000000,37.2358871202599,1
7 Aug 2023 23:25:04.320000000,30.6101363935249,1
7 Aug 2023 23:35:04.320000000,30.349202688683,1
7 Aug 2023 23:45:04.320000000,1e-07,0
7 Aug 2023 23:55:04.320000000,1e-07,0
8 Aug 2023 00:05:04.320000000,1e-07,0
8 Aug 2023 00:15:04.320000000,37.2392313585474,1
8 Aug 2023 00:25:04.320000000,37.2506260417148,1
8 Aug 2023 00:35:04.320000000,37.2378324905443,1
8 Aug 2023 00:45:04.320000000,37.2391981214443,1
8 Aug 2023 00:55:04.320000000,30.5697223171227,1
8 Aug 2023 01:05:04.320000000,29.795274740021,1
8 Aug 2023 01:15:04.320000000,1e-07,0
8 Aug 2023 01:25:04.320000000,1e-07,0
8 Aug 2023 01:35:04.320000000,1e-07,0
