Time (UTCG),AngMomentum in X (kg*m^2/sec),AngMomentum in Y (kg*m^2/sec),AngMomentum in Z (kg*m^2/sec)
08 Aug 2023 14:10:04,0.0083101942866158,0.00848052312108394,-0.000692046241848182
08 Aug 2023 14:15:04,0.00820244702919588,0.00837023472651059,-0.000682954743541891
08 Aug 2023 14:20:04,0.00726653193110628,0.00741491946122593,-0.000604916913532709
08 Aug 2023 14:25:04,0.00623041387423062,0.00635758041030803,-0.000518568608319314
08 Aug 2023 14:30:04,0.00554124948503652,0.00565455948804485,-0.000461143290544525
08 Aug 2023 14:35:04,0.00530069493771906,0.00540957838430857,-0.000441099875600742
08 Aug 2023 14:40:04,0.00551143180751289,0.00562536988743787,-0.000458659042464296
08 Aug 2023 14:45:04,-0.00750578137586757,0.019890851633455,-0.000139947236750809
08 Aug 2023 14:50:04,0,0,0
08 Aug 2023 14:55:04,0.00488828394508504,0.00782843266923068,0.000596759175510804
08 Aug 2023 15:00:04,0.00700128590762623,0.00582502797571243,0.000641904885478174
08 Aug 2023 15:05:04,0,0,0
08 Aug 2023 15:10:04,0.0210369491367154,-0.00883522657378136,-0.000199415700051924
08 Aug 2023 15:15:04,0.00568186942687966,0.00580110646760235,-0.000473390823967072
08 Aug 2023 15:20:04,0.00531618718511101,0.00542721011321262,-0.000442955261889245
08 Aug 2023 15:25:04,0.00540161962999848,0.00551378772730539,-0.000450065439063771
08 Aug 2023 15:30:04,0.00593793986161664,0.00606060030831891,-0.000494701387460941
08 Aug 2023 15:35:04,0.00688128071712213,0.0070228648319264,-0.000573203904844499
08 Aug 2023 15:40:04,0.00793314991348627,0.00809593897955411,-0.000660709650691999
08 Aug 2023 15:45:04,0.00839628858168561,0.0085682270895573,-0.00069916180297107
08 Aug 2023 15:50:04,0.00784229926811617,0.00800258434155166,-0.000652914785982057
08 Aug 2023 15:55:04,0.00677632760682476,0.00691464337107007,-0.000564061398313787
08 Aug 2023 16:00:04,0.00586775509156141,0.00598757992888887,-0.000488349029063862
08 Aug 2023 16:05:04,0.00537800316965856,0.00548816644868795,-0.00044754119067747
08 Aug 2023 16:10:04,0.0053397742068006,0.00544976113269786,-0.000444356066831773
08 Aug 2023 16:15:04,0.00575369403646938,0.00587300604529429,-0.000478845367613922
08 Aug 2023 16:20:04,-0.00191355875586657,0.0141445930590947,0.000124597845905065
08 Aug 2023 16:25:04,0,0,0
08 Aug 2023 16:30:04,0.00572242119432363,0.00714605151861558,0.000652088837079313
08 Aug 2023 16:35:04,0.00764303009818578,0.0049900657773559,0.000576711113327581
08 Aug 2023 16:40:04,0,0,0
08 Aug 2023 16:45:04,0.0119423081062198,0.000133334669038574,-0.000408474818128322
08 Aug 2023 16:50:04,0.00546215613126718,0.00557655266642446,-0.000455104446495634
08 Aug 2023 16:55:04,0.00529935790928819,0.00540974885553242,-0.000441554422520951
08 Aug 2023 17:00:04,0.00558687355087481,0.00570260052239442,-0.000465483670489228
08 Aug 2023 17:05:04,0.00631931180141655,0.00644959317361497,-0.00052643967980516
08 Aug 2023 17:10:04,0.0073738197440775,0.00752533443220523,-0.000614184518270665
08 Aug 2023 17:15:04,0.00825873375067226,0.00842804095129158,-0.000687772543917019
08 Aug 2023 17:20:04,0.00826088677177484,0.00842990274223375,-0.000687832773382438
08 Aug 2023 17:25:04,0.00737911016412018,0.00752981849695801,-0.000614300293260199
08 Aug 2023 17:30:04,0.00632521965057158,0.00645431753012885,-0.000526468566533672
08 Aug 2023 17:35:04,0.00559280645048079,0.0057071371247059,-0.000465438997927643
08 Aug 2023 17:40:04,0.00530568669400143,0.00541461331246576,-0.000441515703366892
08 Aug 2023 17:45:04,0.00546978563180843,0.00558278716475096,-0.0004551889855489
08 Aug 2023 17:50:04,-0.00674122383996428,0.0189757160696413,-0.00016521747130687
08 Aug 2023 17:55:04,0,0,0
08 Aug 2023 18:00:04,0.00476235726773181,0.00792174070151866,0.000584232505182691
08 Aug 2023 18:05:04,0.00689016235014014,0.00595612352437653,0.000647856890452185
08 Aug 2023 18:10:04,0,0,0
08 Aug 2023 18:15:04,0.0210432664998269,-0.0087327011889342,-0.000171157220370773
08 Aug 2023 18:20:04,0.00574587447908256,0.00586650117045804,-0.000478717963874987
08 Aug 2023 18:25:04,0.00533370881607454,0.00544515708981298,-0.000444413711732377
08 Aug 2023 18:30:04,0.00537275592004219,0.00548438665098309,-0.000447663145130513
08 Aug 2023 18:35:04,0.00586261054556811,0.00598377079905904,-0.000488432030322897
08 Aug 2023 18:40:04,0.00677050169652972,0.00690985095283712,-0.000563985627333957
08 Aug 2023 18:45:04,0.00783711390880168,0.00799796705966076,-0.000652722605370607
08 Aug 2023 18:50:04,0.00839455264648903,0.0085664888156168,-0.000699029293470868
08 Aug 2023 18:55:04,0.00793609154070023,0.00809832359513317,-0.000660735640539044
08 Aug 2023 19:00:04,0.00688700558162778,0.00702759208804643,-0.00057328493725823
08 Aug 2023 19:05:04,0.00594454749159035,0.0060659233498481,-0.00049474761275379
08 Aug 2023 19:10:04,0.00540867001847516,0.00551941539877968,-0.000450096259269013
08 Aug 2023 19:15:04,0.00532407682445478,0.00543367235856067,-0.000443048078863805
08 Aug 2023 19:20:04,0.00569125293406105,0.00580919140596765,-0.000473642540676326
08 Aug 2023 19:25:04,-0.00247449921976158,0.0146604602169173,8.77802947109785e-05
08 Aug 2023 19:30:04,0,0,0
08 Aug 2023 19:35:04,0.0055611787054383,0.00728812880206031,0.000644095719440044
08 Aug 2023 19:40:04,0.00752305800668689,0.00515753529020856,0.000592230043109478
08 Aug 2023 19:45:04,0,0,0
08 Aug 2023 19:50:04,0.013080496115067,-0.000866763996525624,-0.000396543792013982
08 Aug 2023 19:55:04,0.0055051210570306,0.00562047104027476,-0.000458680536360629
08 Aug 2023 20:00:04,0.00529591995186541,0.00540630104511083,-0.000441268355127946
08 Aug 2023 20:05:04,0.00553686725710874,0.00565161853335207,-0.000461321712430527
08 Aug 2023 20:10:04,0.00622499657777263,0.00635338453514386,-0.000518590584159648
08 Aug 2023 20:15:04,0.00725997415416036,0.00740918879046838,-0.000604712496734828
08 Aug 2023 20:20:04,0.00819680349046871,0.00836487415188509,-0.000682626811447715
08 Aug 2023 20:25:04,0.00830916849873197,0.00847920534071744,-0.000691865094870088
08 Aug 2023 20:30:04,0.00749001015094469,0.00764300707613649,-0.000623544288395695
08 Aug 2023 20:35:04,0.00642397011089581,0.00655508274920805,-0.000534697339886269
08 Aug 2023 20:40:04,0.005649153795618,0.00576460562633623,-0.000470133863767766
08 Aug 2023 20:45:04,0.00531556975831474,0.00542464211541307,-0.000442339056257149
08 Aug 2023 20:50:04,0.00543302996089323,0.00554519761051266,-0.00045212640295101
08 Aug 2023 20:55:04,-0.00626993902257885,0.0183519768377335,-0.000177925280869341
08 Aug 2023 21:00:04,0,0,0
08 Aug 2023 21:05:04,0.00457270788930691,0.00805755223101536,0.00056406402984729
08 Aug 2023 21:10:04,0.00671790690814555,0.0061526276126836,0.000655043650822266
08 Aug 2023 21:15:04,0,0,0
08 Aug 2023 21:20:04,0.0214811243800862,-0.00901509690783609,-0.000158881853786472
08 Aug 2023 21:25:04,0.0058145112296077,0.0059366235133441,-0.000484430554595702
08 Aug 2023 21:30:04,0.00535587543866065,0.00546784557262182,-0.000446258775323287
08 Aug 2023 21:35:04,0.00534849056269255,0.0054596793595207,-0.000445643578079613
08 Aug 2023 21:40:04,0.00579160590484677,0.00591135556468558,-0.00048252254976179
08 Aug 2023 21:45:04,0.0066613906115256,0.00679853975183225,-0.000554905906383955
08 Aug 2023 21:50:04,0.00773516770867134,0.00789396371206449,-0.000644243091117667
08 Aug 2023 21:55:04,0.00838040510757249,0.00855208445965655,-0.000697863225252575
08 Aug 2023 22:00:04,0.00802305198472974,0.00818709243176892,-0.000667987911762715
08 Aug 2023 22:05:04,0.00699950192081284,0.00714239894025801,-0.000582660281615791
08 Aug 2023 22:10:04,0.00602604571657569,0.0061490714230327,-0.000501538365762444
08 Aug 2023 22:15:04,0.00544434106776077,0.00555577330650027,-0.00045306827325029
08 Aug 2023 22:20:04,0.00531315095931155,0.00542245508817027,-0.00044213764049263
08 Aug 2023 22:25:04,0.00563327458907426,0.00574993307733364,-0.000468811584664304
08 Aug 2023 22:30:04,-0.00223946244384214,0.0142913619056525,6.69336544518861e-05
08 Aug 2023 22:35:04,0,0,0
08 Aug 2023 22:40:04,0.00535852449960729,0.0074594150061869,0.000631672403338981
08 Aug 2023 22:45:04,0.00736630719727595,0.0053680937123659,0.000609646362755487
08 Aug 2023 22:50:04,0,0,0
08 Aug 2023 22:55:04,0.0132485063978138,-0.000853682563542863,-0.000399483263413749
08 Aug 2023 23:00:04,0.00555336398520219,0.00566977729940138,-0.000462695919182551
08 Aug 2023 23:05:04,0.00529741179486116,0.00540788571575205,-0.000441392624405197
08 Aug 2023 23:10:04,0.00549144076750333,0.00560531155783446,-0.000457540923506474
08 Aug 2023 23:15:04,0.00613391933022075,0.006260481184193,-0.00051101084889963
08 Aug 2023 23:20:04,0.00714444191075718,0.00729132229508605,-0.000595099700741512
08 Aug 2023 23:25:04,0.00812420604678991,0.00829082122231466,-0.000676592631907694
08 Aug 2023 23:30:04,0.00834560005386797,0.00851641530051515,-0.000694910842030035
08 Aug 2023 23:35:04,0.00759876790346075,0.00775401159769431,-0.000632610332473062
08 Aug 2023 23:40:04,0.00652694956425591,0.0066601660837286,-0.00054327866412071
08 Aug 2023 23:45:04,0.00571087742447855,0.00582756269088837,-0.000475276713326557
08 Aug 2023 23:50:04,0.00533059339021038,0.00543991875261141,-0.00044359070016698
08 Aug 2023 23:55:04,0.00540103045052502,0.00551246354005962,-0.000449460092520877
09 Aug 2023 00:00:04,-0.00492095424652692,0.0168647649495186,-0.00021574523372231
09 Aug 2023 00:05:04,0,0,0
09 Aug 2023 00:10:04,0.00450658257589745,0.00810370466954489,0.000555960748028033
09 Aug 2023 00:15:04,0.0062450133637564,0.00665292571688081,0.000662040343842626
09 Aug 2023 00:20:04,0,0,0
09 Aug 2023 00:25:04,0.0205568784985263,-0.00803957932874194,-0.000103978276327869
09 Aug 2023 00:30:04,0.00588908263073413,0.00601280404936872,-0.000490637051437843
09 Aug 2023 00:35:04,0.00538352948293045,0.00549613605204991,-0.000448560589864011
09 Aug 2023 00:40:04,0.00532930222864815,0.00544015499843623,-0.000444046606736759
09 Aug 2023 00:45:04,0.00572502922918092,0.00584346049928794,-0.00047698157499335
09 Aug 2023 00:50:04,0.00655395189428098,0.00668893611345431,-0.000545965155527175
09 Aug 2023 00:55:04,0.00762731503242257,0.00778393293735621,-0.000635271464039371
09 Aug 2023 01:00:04,0.00835321383229674,0.00852436891477598,-0.000695611003147414
09 Aug 2023 01:05:04,0.00810242388465425,0.00826811858252643,-0.000674608653483664
09 Aug 2023 01:10:04,0.00711380189863529,0.00725904886166059,-0.000592186277571267
09 Aug 2023 01:15:04,0.00611259353263956,0.00623737476570129,-0.000508749967444387
09 Aug 2023 01:20:04,0.00548504413649171,0.00559726810519395,-0.00045645957511193
09 Aug 2023 01:25:04,0.00530675281458769,0.00541585985464808,-0.000441604449701488
09 Aug 2023 01:30:04,0.00557908439654911,0.00569454172880508,-0.000464296294636122
09 Aug 2023 01:35:04,-0.00495744028533627,0.0171813421034225,-1.02101715263652e-05
09 Aug 2023 01:40:04,0,0,0
09 Aug 2023 01:45:04,0.00536463288732423,0.00745466773855702,0.000631340247436714
09 Aug 2023 01:50:04,0.00702926487494768,0.00579257925325274,0.00063774807171942
09 Aug 2023 01:55:04,0,0,0
09 Aug 2023 02:00:04,0.0176032948093895,-0.00518510179418891,-0.000336873568429464
09 Aug 2023 02:05:04,0.00560759837167642,0.00572520029402838,-0.000467209971789535
09 Aug 2023 02:10:04,0.00530424466753751,0.00541492324313351,-0.000441961467796675
09 Aug 2023 02:15:04,0.00545073614071113,0.00556382518263046,-0.000454153150471726
09 Aug 2023 02:20:04,0.00604641680408709,0.0061712273793993,-0.000503728554306593
09 Aug 2023 02:25:04,0.00702823818757116,0.00717277155357156,-0.000585430711722356
09 Aug 2023 02:30:04,0.00804254784184083,0.0082075221365152,-0.000669803800830753
09 Aug 2023 02:35:04,0.00837146537271306,0.008542843466939,-0.000697076937925858
09 Aug 2023 02:40:04,0.00770580091648788,0.00786325851385291,-0.000641533203358028
09 Aug 2023 02:45:04,0.00663424586101663,0.00676965738275894,-0.000552219872264612
09 Aug 2023 02:50:04,0.00577783411071371,0.0058958621694102,-0.000480855633142106
09 Aug 2023 02:55:04,0.00534996516426733,0.00545963425973514,-0.000445204655595705
09 Aug 2023 03:00:04,0.00537296023825309,0.00548374072578105,-0.000447121198101942
09 Aug 2023 03:05:04,-0.0024460825682009,0.0142505470557822,-0.000276502892077908
09 Aug 2023 03:10:04,0,0,0
09 Aug 2023 03:15:04,0.0044899630939089,0.00811510894428965,0.000553497445736436
09 Aug 2023 03:20:04,0.00622758896736012,0.00667016122212575,0.000661358311366575
09 Aug 2023 03:25:04,0,0,0
09 Aug 2023 03:30:04,0.0180358066655738,-0.00556865007778515,-4.31858664496866e-06
09 Aug 2023 03:35:04,0.00596917595835185,0.00609462172765216,-0.000497303047785208
09 Aug 2023 03:40:04,0.00541647716689609,0.00552983116375111,-0.000451302999410733
09 Aug 2023 03:45:04,0.00531459486512405,0.00542520566217853,-0.000442822598559376
09 Aug 2023 03:50:04,0.0056622925306964,0.00577948600774196,-0.00047176017044657
09 Aug 2023 03:55:04,0.00644843280273414,0.00658129299801394,-0.000537184014691347
09 Aug 2023 04:00:04,0.00751521958014855,0.00766957336635602,-0.000625946312345206
09 Aug 2023 04:05:04,0.00831486246761784,0.00848526518872778,-0.000692429500646902
09 Aug 2023 04:10:04,0.00817533118958312,0.00834254962799066,-0.000680691467463048
09 Aug 2023 04:15:04,0.00723012599091199,0.00737776712264653,-0.000601881302269447
09 Aug 2023 04:20:04,0.00620466901778014,0.00633132150071334,-0.000516422244550518
09 Aug 2023 04:25:04,0.00553118942495442,0.00564431858005371,-0.000460304332666793
09 Aug 2023 04:30:04,0.00530515649155517,0.00541416652118955,-0.000441471337725867
09 Aug 2023 04:35:04,0.00552927935316596,0.00564362693252816,-0.000460146391843266
09 Aug 2023 04:40:04,-0.00687059756333799,0.0191562126238785,-7.21228900832161e-05
09 Aug 2023 04:45:04,0,0,0
09 Aug 2023 04:50:04,0.00496518375923226,0.0077716558746847,0.000600608396603524
09 Aug 2023 04:55:04,0.00706208471825358,0.00575289308713241,0.000634851856982238
09 Aug 2023 05:00:04,0,0,0
09 Aug 2023 05:05:04,0.020777054712857,-0.00834619308973049,-0.000283440890707615
09 Aug 2023 05:10:04,0.00566708830046337,0.00578598857459604,-0.000472161402067649
09 Aug 2023 05:15:04,0.00531594665003604,0.00542693182159879,-0.000442935579554476
09 Aug 2023 05:20:04,0.00541462829383617,0.00552703174543959,-0.000451147975127621
09 Aug 2023 05:25:04,0.00596288035162792,0.0060860226204583,-0.000496776289193035
09 Aug 2023 05:30:04,0.00691209857821505,0.00705428737447943,-0.000575766775042235
09 Aug 2023 05:35:04,0.00795260739692696,0.00811577145979993,-0.000662325108965413
09 Aug 2023 05:40:04,0.00838553872177134,0.00855723868591797,-0.000698261271520914
09 Aug 2023 05:45:04,0.00780906938307578,0.00796866579630975,-0.000650143044864115
09 Aug 2023 05:50:04,0.0067450498848948,0.00688273075337264,-0.000561453615889235
09 Aug 2023 05:55:04,0.00585036146661507,0.00596984859871642,-0.000486898760616836
09 Aug 2023 06:00:04,0.00537496695975477,0.00548509709061898,-0.00044728767870419
09 Aug 2023 06:05:04,0.00535014300315897,0.00546038042711216,-0.000445219950876781
09 Aug 2023 06:10:04,0.00203545151652178,0.00963418933094896,-0.000384056125021652
09 Aug 2023 06:15:04,0,0,0
09 Aug 2023 06:20:04,0.00412792887543877,0.0083541651812617,0.000509138099917013
09 Aug 2023 06:25:04,0.00583503079642523,0.00704545715290427,0.000653266638031333
09 Aug 2023 06:30:04,0,0,0
09 Aug 2023 06:35:04,0.0129245530463987,-0.000710765780374883,0.000176583985930934
09 Aug 2023 06:40:04,0.00605429014531689,0.00618156431341212,-0.000504386832762644
09 Aug 2023 06:45:04,0.0054546695512492,0.00556888026135709,-0.000454481929584531
09 Aug 2023 06:50:04,0.00530504623288327,0.00541552254609476,-0.000442027981076961
09 Aug 2023 06:55:04,0.00560459413872435,0.00572065461205856,-0.000466958093024026
09 Aug 2023 07:00:04,0.00634657601480254,0.0064773884718905,-0.000528707534583861
09 Aug 2023 07:05:04,0.00740046361335851,0.00755249925792505,-0.000616399271699214
09 Aug 2023 07:10:04,0.00826468634984672,0.00843409423569063,-0.000688263201905376
